,kingdom,phylum,class,order,family,genus,species,query
163,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Eucomis,Eucomis vandermerwei,Eucomis vandermerwei
164,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Eucomis,Eucomis zambesiaca,Eucomis zamesiaca
165,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Eustrephus,Eustrephus latifolius,Eustrephus latifollius
166,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Lachenalia,Lachenalia purpureocaerulea,Lachenalia purpureocaerulea
167,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ledebouria,Ledebouria cooperi,Ledebouria cooperi
168,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ledebouria,Ledebouria socialis,Ledebouria socialis
169,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Whiteheadia,Whiteheadia bifolia,Massonia bifolia
170,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Massonia,Massonia depressa,Massonia depressa
171,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Massonia,Massonia echinata,Massonia echinata
172,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Massonia,Massonia pustulata,Massonia pustulata
173,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Albuca,Albuca bracteata,Ornithogalum caudatum
174,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ornithogalum,Ornithogalum dubium,Ornithogalum dubium
175,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Albuca,Albuca unifoliata,Ornithogalum unifoliatum
176,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ruscus,Ruscus hypoglossum,Ruscus hypoglossum
177,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,NA,Sansevieria mason-congo
178,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,Sansevieria patens,Sansevieria patens
179,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,Sansevieria fischeri,Sansevieria singularis
180,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,Sansevieria trifasciata,Sansevieria trifasciata
181,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Drimia,Drimia intricata,Schizobasis intricata
182,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Veltheimia,Veltheimia bracteata,Veltheimia bracteata
183,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Yucca,Yucca brevifolia,Yucca brevifolia
184,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium antiquum,Asplenium antiguum
185,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium bulbiferum,Asplenium bulbiferum
186,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium nidus,Asplenium nidus
187,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium scolopendrium,Asplenium scolopendrium
188,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium stoloniferum,Asplenium stoloniferum
189,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium ruprechtii,Camptosorus sibiricus
190,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,NA,Baccharis genistelloides
191,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea cyanus,Cyanus segetum
192,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Kleinia,Kleinia articulata,Senecio articulatus
193,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio oxyriifolius,Senecio oxyriifolius
194,Plantae,Tracheophyta,Magnoliopsida,Austrobaileyales,Austrobaileyaceae,Austrobaileya,Austrobaileya scandens,Austrobaileya scandens
195,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens hians,Impatiens hians
196,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens niamniamensis,Impatiens niamniamensis
197,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia bipinnatifida,Begonia bipinnatifida
198,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia boliviensis,Begonia boliviensis
199,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia burkillii,Begonia burkillii
200,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia dregei,Begonia dregei
201,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia foliosa,Begonia foliosa
202,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia fuchsioides,Begonia fuchsioides
203,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia grandis,Begonia grandis
204,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia herbacea,Begonia herbacea
205,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia hispida,Begonia hispida
206,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia peltata,Begonia incana
207,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia luxurians,Begonia luxurians
208,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia maculata,Begonia maculata
209,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia mannii,Begonia mannii
210,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia pavonina,Begonia pavonina
211,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia prismatocarpa,Begonia prismatocarpa
212,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia rajah,Begonia rajah
213,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia sizemoreae,Begonia sizemoreae
214,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Begoniaceae,Begonia,Begonia sutherlandii,Begonia sutherlandii
215,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Crescentia,Crescentia cujete,Crescentia cujete
216,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Eccremocarpus,Eccremocarpus scaber,Eccremocarpus scaber
217,Plantae,Tracheophyta,Magnoliopsida,Malvales,Bixaceae,Bixa,Bixa orellana,Bixa orellana
218,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Blechnaceae,Neoblechnum,Neoblechnum brasiliense,Blechnum brasiliense
