"","kingdom","phylum","class","order","family","genus","species","kingdom_id","phylum_id","class_id","order_id","family_id","genus_id","species_id","query"
"161","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Gibasis","Gibasis pellucida","6","7707728","196","553","2763195","2764853","2764892","Gibasis pellucida"
"162","Plantae","Tracheophyta","Ginkgoopsida","Ginkgoales","Ginkgoaceae","Ginkgo","Ginkgo biloba","6","7707728","244","418","3070","2687884","2687885","Ginkgo biloba"
"163","Plantae","Tracheophyta",NA,NA,NA,NA,NA,"6","7707728",NA,NA,NA,NA,NA,"Ginkgophyta"
"164","Plantae","Tracheophyta","Magnoliopsida","Asterales","Goodeniaceae",NA,NA,"6","7707728","220","414","3113",NA,NA,"Goodeniaceae"
"165","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Graptopetalum",NA,"6","7707728","220","7219248","2406","2985697",NA,"Graptopetalum paraguaensis"
"166","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Haemanthus","Haemanthus albiflos","6","7707728","196","1169","7682","2768013","2855156","Haemanthus albiflos"
"167","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Hatiora","Hatiora salicornioides","6","7707728","220","422","2519","7959973","7280906","Hatiora salicornioides"
"168","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","Haworthia",NA,"6","7707728","196","1169","4259209","2779529",NA,"Haworthia"
"169","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","Hechtia","Hechtia tillandsioides","6","7707728","196","1369","3740","2698704","2698747","Hechtia tillandsioides"
"170","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","Hedera","Hedera helix","6","7707728","220","1351","8800","3036021","8351737","Hedera helix"
"171","Plantae","Marchantiophyta",NA,NA,NA,NA,NA,"6","9",NA,NA,NA,NA,NA,"Hepatophyta"
"172","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Hibiscus","Hibiscus rosa-sinensis","6","7707728","220","941","6685","3152542","3152559","Hibiscus rosa-sinensis"
"173","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Talipariti","Talipariti tiliaceum","6","7707728","220","941","6685","7115793","7115794","Hibiscus tiliaceus"
"174","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Hippeastrum",NA,"6","7707728","196","1169","7682","2854235",NA,"Hippeastrum"
"175","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Muehlenbeckia","Muehlenbeckia platyclados","6","7707728","220","422","2416","2888858","4032600","Homalocladium platycladium"
"176","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Hoya",NA,"6","7707728","220","412","6701","3170437",NA,"Hoya"
"177","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Hoya","Hoya lanceolata","6","7707728","220","412","6701","3170437","7311926","Hoya bella"
"178","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Hoya","Hoya carnosa","6","7707728","220","412","6701","3170437","8658195","Hoya carnosa"
"179","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Eriostemma","Eriostemma coronaria","6","7707728","220","412","6701","7312224","3577063","Hoya coronaria"
"180","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Hoya","Hoya australis","6","7707728","220","412","6701","3170437","7150750","Hoya keysii"
"181","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Hoya","Hoya serpens","6","7707728","220","412","6701","3170437","3572075","Hoya serpens"
"182","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Huernia","Huernia schneideriana","6","7707728","220","412","6701","7311640","3570935","Huernia schneideriana"
"183","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Hydrocotyle",NA,"6","7707728","220","1351","6720","3034601",NA,"Hydrocotyle"
"184","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Hydrocotyle","Hydrocotyle verticillata","6","7707728","220","1351","6720","3034601","3034602","Hydrocotyle verticillata"
"185","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Hypoestes","Hypoestes phyllostachya","6","7707728","220","408","2393","3173195","3173196","Hypoestes phyllostachya"
"186","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae",NA,NA,"6","7707728","196","1169","7698",NA,NA,"Iridaceae"
"187","Plantae","Tracheophyta","Lycopodiopsida","Isoetales","Isoetaceae","Isoetes","Isoetes engelmannii","6","7707728","245","951","3074","2688248","2688326","Isoetes engelmannii"
"188","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Ixora","Ixora coccinea","6","7707728","220","412","8798","2905224","2905493","Ixora coccinea"
"189","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Jatropha","Jatropha podagrica","6","7707728","220","1414","4691","3072692","3073016","Jatropha podagrica"
"190","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Justicia","Justicia brandegeeana","6","7707728","220","408","2393","2904597","3173122","Justicia brandegeana"
"191","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Kalanchoe","Kalanchoe pinnata","6","7707728","220","7219248","2406","2985928","2985930","Kalanchoe (Bryophyllum) pinnata"
"192","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Kalanchoe","Kalanchoe beharensis","6","7707728","220","7219248","2406","2985928","4200862","Kalanchoe beharensis"
"193","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Kalanchoe","Kalanchoe daigremontiana","6","7707728","220","7219248","2406","2985928","2985936","Kalanchoe daigremontiana"
"194","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Kalanchoe","Kalanchoe delagoensis","6","7707728","220","7219248","2406","2985928","2985940","Kalanchoe delagoensis"
"195","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Kalanchoe","Kalanchoe fedtschenkoi","6","7707728","220","7219248","2406","2985928","2985934","Kalanchoe fedtschenkoi"
"196","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Kalanchoe","Kalanchoe tomentosa","6","7707728","220","7219248","2406","2985928","4198346","Kalanchoe tomentosa"
"197","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae",NA,NA,"6","7707728","220","408","2497",NA,NA,"Lamiaceae"
"198","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae",NA,NA,"6","7707728","220","407","6688",NA,NA,"Lauraceae"
"199","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Ledebouria","Ledebouria socialis","6","7707728","196","1169","7683","8293484","2773791","Ledebouria socialis"
"200","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Lemna","Lemna perpusilla","6","7707728","196","551","6979","2867567","2867627","Lemna perpusila"
"201","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae",NA,NA,"6","7707728","196","551","6979",NA,NA,"Lemnaceae"
"202","Plantae","Tracheophyta","Liliopsida","Liliales","Liliaceae",NA,NA,"6","7707728","196","1172","7699",NA,NA,"Liliaceae"
"203","Plantae","Marchantiophyta","Marchantiopsida","Lunulariales","Lunulariaceae","Lunularia",NA,"6","9","125","911","2264","2688664",NA,"Lunularia"
"204","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Malpighiaceae","Malpighia","Malpighia coccigera","6","7707728","220","1414","6676","3191274","5421430","Malpighia coccigera"
"205","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Malpighiaceae",NA,NA,"6","7707728","220","1414","6676",NA,NA,"Malpighiaceae"
"206","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae",NA,NA,"6","7707728","220","941","6685",NA,NA,"Malvaceae"
"207","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Malvaviscus","Malvaviscus arboreus","6","7707728","220","941","6685","3152774","3152775","Malvaviscus arboreus"
"208","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Mammillaria","Mammillaria hahniana","6","7707728","220","422","2519","3084158","7280027","Mammillaria hahniana"
"209","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Mammillaria","Mammillaria karwinskiana","6","7707728","220","422","2519","3084158","7279748","Mammillaria nejapensis"
"210","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Manihot","Manihot esculenta","6","7707728","220","1414","4691","3060685","3060998","Manihot esculenta"
"211","Plantae","Tracheophyta","Liliopsida","Zingiberales","Marantaceae",NA,NA,"6","7707728","196","627","8784",NA,NA,"Marantaceae"
"212","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae",NA,NA,"6","7707728","220","933","2397",NA,NA,"Meliaceae"
"213","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Mimosa","Mimosa pudica","6","7707728","220","1370","5386","2969235","2969284","Mimosa pudica"
"214","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae",NA,NA,"6","7707728","220","1370","5386",NA,NA,"Mimosaceae"
"215","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA,"6","7707728","220","1414","4691","3063749",NA,"Monadenium"
"216","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Monanthes","Monanthes polyphylla","6","7707728","220","7219248","2406","7333967","7333979","Monanthes polyphylla"
"217","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Monstera","Monstera deliciosa","6","7707728","196","551","6979","2868125","2868241","Monstera deliciosa"
"218","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae",NA,NA,"6","7707728","220","691","6640",NA,NA,"Moraceae"
"219","Plantae","Tracheophyta","Liliopsida","Zingiberales","Musaceae",NA,NA,"6","7707728","196","627","4686",NA,NA,"Musaceae"
"220","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae",NA,NA,"6","7707728","220","690","5014",NA,NA,"Myrtaceae"
"221","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Neomarica","Neomarica coerulea","6","7707728","196","1169","7698","2745679","8080233","Neomarica caerulea"
"222","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Lomariopsidaceae","Nephrolepis","Nephrolepis exaltata","6","7707728","7228684","392","3229422","2650926","2650927","Nephrolepis exaltata"
"223","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae",NA,NA,"6","7707728","220","422","6718",NA,NA,"Nyctaginaceae"
"224","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae",NA,NA,"6","7707728","220","690","2430",NA,NA,"Onagraceae"
"225","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Oncidium",NA,"6","7707728","196","1169","7689","2834394",NA,"Oncidium"
"226","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Psychopsis","Psychopsis papilio","6","7707728","196","1169","7689","2851042","5325335","Oncidium papilio"
"227","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Oncidium","Oncidium sphacelatum","6","7707728","196","1169","7689","2834394","5322412","Oncidium sphacelatum"
"228","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Trichocentrum","Trichocentrum splendidum","6","7707728","196","1169","7689","2846368","2846553","Oncidium splendidum"
"229","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia",NA,"6","7707728","220","422","2519","3084187",NA,"Opuntia"
"230","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Tephrocactus","Tephrocactus articulatus","6","7707728","220","422","2519","7280697","7283993","Opuntia articulata"
"231","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","Opuntia microdasys","6","7707728","220","422","2519","3084187","7283961","Opuntia microdasys"
"232","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae",NA,NA,"6","7707728","196","1169","7689",NA,NA,"Orchidaceae"
"233","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Albuca","Albuca bracteata","6","7707728","196","1169","7683","2772295","3647605","Ornithogalum caudatum"
"234","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae",NA,NA,"6","7707728","220","7224021","6697",NA,NA,"Oxalidaceae"
"235","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis brasiliensis","6","7707728","220","7224021","6697","2891642","7435932","Oxalis brasiliensis"
"236","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis triangularis","6","7707728","220","7224021","6697","2891642","7156971","Oxalis regnellii"
"237","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Pachypodium","Pachypodium lamerei","6","7707728","220","412","6701","3231015","5535474","Pachypodium lamerei"
"238","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","Passiflora","Passiflora citrina","6","7707728","220","1414","2378","2874172","3587717","Passiflora citrina"
"239","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","Passiflora","Passiflora coriacea","6","7707728","220","1414","2378","2874172","7565198","Passiflora coriacea"
"240","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","Passiflora","Passiflora vitifolia","6","7707728","220","1414","2378","2874172","2874186","Passiflora vitifolia"
"241","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae",NA,NA,"6","7707728","220","1414","2378",NA,NA,"Passifloraceae"
"242","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Pavonia",NA,"6","7707728","220","941","6685","3152525",NA,"Pavonia multifida"
"243","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA,"6","7707728","220","1414","4691","3063749",NA,"Pedilanthus"
"244","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia tithymaloides","6","7707728","220","1414","4691","3063749","3069168","Pedilanthus tithymaloides"
"245","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Pelargonium","Pelargonium hortorum","6","7707728","220","624","4676","9348640","2891604","Pelargonium hortorum"
"246","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Pelargonium","Pelargonium tetragonum","6","7707728","220","624","4676","9348640","3826884","Pelargonium tetragonum"
"247","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pellaea","Pellaea falcata","6","7707728","7228684","392","2367","2651710","7335500","Pellaea falcata"
"248","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pellaea","Pellaea rotundifolia","6","7707728","7228684","392","2367","2651710","5566702","Pellaea rotundifolia"
"249","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","Pentas","Pentas lanceolata","6","7707728","220","412","8798","2908974","2908986","Pentas lanceolata"
"250","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","Peperomia",NA,"6","7707728","220","404","6678","3086367",NA,"Peperomia"
"251","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","Peperomia","Peperomia obtusifolia","6","7707728","220","404","6678","3086367","3086423","Peperomia obtusifolia"
"252","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","Peperomia","Peperomia serpens","6","7707728","220","404","6678","3086367","3086421","Peperomia scandens"
"253","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Pereskia","Pereskia grandifolia","6","7707728","220","422","2519","3084442","5384214","Pereskia grandifolia"
"254","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","Persea","Persea americana","6","7707728","220","407","6688","3034041","3034046","Persea americana"
"255","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Phalaenopsis",NA,"6","7707728","196","1169","7689","2804680",NA,"Phalaenopsis"
"256","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron",NA,"6","7707728","196","551","6979","2861312",NA,"Philodendron"
"257","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron angustisectum","6","7707728","196","551","6979","2861312","2870683","Philodendron angustisectum"
"258","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron bipennifolium","6","7707728","196","551","6979","2861312","2870800","Philodendron bipennifolium"
"259","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron cordatum","6","7707728","196","551","6979","2861312","2871314","Philodendron cordatum"
"260","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Philodendron","Philodendron bipinnatifidum","6","7707728","196","551","6979","2861312","7443261","Philodendron selloum"
"261","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","Phyllanthus","Phyllanthus tenellus","6","7707728","220","1414","8807","3061139","5381097","Phyllanthus tenellus"
"262","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Pilea","Pilea ovalis","6","7707728","220","691","6639","2984417","5669908","Pilea involucrata"
"263","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","Pilea","Pilea microphylla","6","7707728","220","691","6639","2984417","5361841","Pilea microphylla"
"264","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Pinus taeda","6","7707728","194","640","3925","2684241","5285241","Pinus taeda"
"265","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae",NA,NA,"6","7707728","220","404","6678",NA,NA,"Piperaceae"
"266","Plantae","Tracheophyta","Magnoliopsida","Apiales","Pittosporaceae",NA,NA,"6","7707728","220","1351","6666",NA,NA,"Pittosporaceae"
"267","Plantae","Tracheophyta","Magnoliopsida","Apiales","Pittosporaceae","Pittosporum","Pittosporum tobira","6","7707728","220","1351","6666","7363256","8677924","Pittosporum tobira"
"268","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Platycerium","Platycerium bifurcatum","6","7707728","7228684","392","2368","7126742","7126767","Platycerium bifurcatum"
"269","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Plectranthus","Plectranthus parviflorus","6","7707728","220","408","2497","2926635","2926642","Plectranthus australis"
"270","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Dracaena","Dracaena elliptica","6","7707728","196","1169","7683","2752062","5304612","Pleomele gracilis"
"271","Plantae","Tracheophyta","Pinopsida","Pinales","Podocarpaceae","Podocarpus","Podocarpus macrophyllus","6","7707728","194","640","8830","5284386","5285930","Podocarpus macrophyllus"
"272","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae",NA,NA,"6","7707728","220","422","2416",NA,NA,"Polygonaceae"
"273","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Polypodiodes","Polypodiodes amoena","6","7707728","7228684","392","2368","8278120","7127004","Polypodium aureum"
"274","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Polypodiodes","Polypodiodes formosana","6","7707728","7228684","392","2368","8278120","4027100","Polypodium formosanum"
"275","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Dryopteridaceae","Bolbitis","Bolbitis auriculata","6","7707728","7228684","392","2373","2650960","4012740","Polypodium punctatum"
"276","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","Phymatosorus","Phymatosorus scolopendria","6","7707728","7228684","392","2368","7126693","4025247","Polypodium scolopendria"
"277","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","Polyscias","Polyscias fruticosa","6","7707728","220","1351","8800","3035574","3035652","Polyscias fruticosa"
"278","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Justicia","Justicia carnea","6","7707728","220","408","2393","2904597","3770188","Porphyrocoma pohliana"
"279","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Pothos",NA,"6","7707728","196","551","6979","2868876",NA,"Pothos"
"280","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","Psidium","Psidium cattleyanum","6","7707728","220","690","5014","3187232","7330705","Psidium cattleyanum"
"281","Plantae","Tracheophyta","Psilotopsida","Psilotales","Psilotaceae","Psilotum",NA,"6","7707728","7219203","931","6630","2688173",NA,"Psilotum"
"282","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pteris","Pteris cretica","6","7707728","7228684","392","2367","2651676","5275404","Pteris cretica"
"283","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","Pteris","Pteris ensiformis","6","7707728","7228684","392","2367","2651676","3914366","Pteris ensiformis"
"284","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","Rhapis","Rhapis excelsa","6","7707728","196","552","7681","2736732","2736747","Rhapis excelsa"
"285","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Rhipsalis",NA,"6","7707728","220","422","2519","3084035",NA,"Rhipsalis"
"286","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mangle","6","7707728","220","1414","6671","3086525","3086528","Rhizophora mangle"
"287","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Rhizophoraceae",NA,NA,"6","7707728","220","1414","6671",NA,NA,"Rhizophoraceae"
"288","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia spathacea","6","7707728","196","553","2763195","2765096","2765230","Rhoeo discolor"
"289","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia spathacea","6","7707728","196","553","2763195","2765096","2765230","Rhoeo spathacea"
"290","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Rhombophyllum","Rhombophyllum nelii","6","7707728","220","422","6752","7329321","3705099","Rhombophyllum nelii"
"291","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Ricciaceae","Riccia","Riccia fluitans","6","9","125","376","2259","2688639","8244689","Riccia fluitans"
"292","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Ricciaceae","Ricciocarpos","Ricciocarpos natans","6","9","125","376","2259","2688637","2688638","Ricciocarpus natans"
"293","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Ricinus","Ricinus communis","6","7707728","220","1414","4691","9188216","5380041","Ricinus communis"
"294","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Rosmarinus","Rosmarinus officinalis","6","7707728","220","408","2497","2926633","9033789","Rosmarinus officinalis"
"295","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae",NA,NA,"6","7707728","220","412","8798",NA,NA,"Rubiaceae"
"296","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Ruscus","Ruscus hypoglossum","6","7707728","196","1169","7683","2769754","2769775","Ruscus hypoglossum"
"297","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Saintpaulia","Saintpaulia ionantha","6","7707728","220","408","6654","9549769","6365236","Saintpaulia ionantha"
"298","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Salvia",NA,"6","7707728","220","408","2497","2926981",NA,"Salvia"
"299","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Sansevieria",NA,"6","7707728","196","1169","7683","2770498",NA,"Sanseveria"
"300","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Sansevieria","Sansevieria fasciata","6","7707728","196","1169","7683","2770498","2770512","Sanseveria fasciata"
"301","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Saxifraga","Saxifraga stolonifera","6","7707728","220","7219248","2402","2987833","3032762","Saxifraga sarmentosa"
"302","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae",NA,NA,"6","7707728","220","7219248","2402",NA,NA,"Saxifragaceae"
"303","Plantae","Tracheophyta","Magnoliopsida","Asterales","Goodeniaceae","Scaevola",NA,"6","7707728","220","414","3113","3158673",NA,"Scaevola"
"304","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Schlumbergera",NA,"6","7707728","220","422","2519","3084040",NA,"Schlumbergera"
"305","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Schlumbergera","Schlumbergera truncata","6","7707728","220","422","2519","3084040","5383983","Schlumbergera truncata"
"306","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Scindapsus",NA,"6","7707728","196","551","6979","2873692",NA,"Scindapsus"
"307","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Sedum",NA,"6","7707728","220","7219248","2406","5361975",NA,"Sedum"
"308","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Sedum","Sedum morganianum","6","7707728","220","7219248","2406","5361975","5690408","Sedum morganianum"
"309","Plantae","Tracheophyta","Lycopodiopsida","Selaginellales","Selaginellaceae","Selaginella","Selaginella flabellata","6","7707728","245","420","6724","2688177","2688188","Selaginella flabellata"
"310","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Kleinia","Kleinia radicans","6","7707728","220","414","3065","8048745","5392316","Senecio radicans"
"311","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae",NA,NA,"6","7707728","220","1176","7717",NA,NA,"Solanaceae"
"312","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Spathiphyllum",NA,"6","7707728","196","551","6979","2869649",NA,"Spathiphyllum"
"313","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Spirodela","Spirodela polyrhiza","6","7707728","196","551","6979","2867778","4097481","Spirodela polyrrhiza"
"314","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Ceropegia","Ceropegia gigantea","6","7707728","220","412","6701","7150518","9317408","Stapelia gigantea"
"315","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Stenocactus","Stenocactus multicostatus","6","7707728","220","422","2519","7279701","7284796","Stenocactus multicostatus"
"316","Plantae","Tracheophyta","Liliopsida","Zingiberales","Strelitziaceae","Strelitzia","Strelitzia reginae","6","7707728","196","627","8799","2763100","2763116","Strelitzia reginae"
"317","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Gesneriaceae","Streptocarpus",NA,"6","7707728","220","408","6654","3233500",NA,"Streptocarpus"
"318","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","Strobilanthus",NA,"6","7707728","220","408","2393","8149103",NA,"Strobilanthus"
"319","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia umbellata","6","7707728","220","1414","4691","3063749","3070438","Synadenium grantii rubra"
"320","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Syngonium","Syngonium podophyllum","6","7707728","196","551","6979","2867833","2867866","Syngonium podophyllum"
"321","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Thelypteridaceae","Christella","Christella normalis","6","7707728","7228684","392","6618","7321094","4083326","Thelypteris kunthii"
"322","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","Tillandsia",NA,"6","7707728","196","1369","3740","8279994",NA,"Tillandsia"
"323","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","Tillandsia","Tillandsia usneoides","6","7707728","196","1369","3740","8279994","2695149","Tillandsia usneoides"
"324","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","Tradescantia","Tradescantia pallida","6","7707728","196","553","2763195","2765096","2765221","Tradescantia pallida"
