,kingdom,phylum,class,order,family,genus,species,query
92,Plantae,Tracheophyta,Liliopsida,Zingiberales,Cannaceae,Canna,Canna indica,Canna edulis
93,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum
94,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Caricaceae,Carica,Carica papaya,Carica papaya
95,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Caryota,Caryota mitis,Caryota mitis
96,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Caryota,Caryota urens,Caryota urens
97,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Casuarinaceae,Casuarina,Casuarina equisetifolia,Casuarina equisetifolia
98,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Catharanthus,Catharanthus roseus,Catharanthus roseus
99,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,NA,Cattleya
100,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya harrisoniana,Cattleya harrisoniae
101,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya intermedia,Cattleya intermedia
102,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Celosia,Celosia argentea,Celosia argentea
103,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cephalocereus,NA,Cephalocereus
104,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ceratonia,Ceratonia siliqua,Ceratonia siliqua
105,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cereus,NA,Cereus
106,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cereus,Cereus repandus,Cereus peruvianus
107,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia collaricorona,Ceropegia woodii
108,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum
109,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Chamaecyparis,Chamaecyparis obtusa,Chamaecyparis obtusa
110,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,Chamaecyparis,Chamaecyparis pisifera,Chamaecyparis pisifera
111,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Chamaedorea,Chamaedorea elegans,Chamaedorea elegans
112,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Chamaedorea,Chamaedorea seifrizii,Chamaedorea seifrizii
113,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Chamaerops,Chamaerops humilis,Chamaerops humilis
114,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Chirita,NA,Chirita
115,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Chlorophytum,Chlorophytum comosum,Chlorophytum comosum
116,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Argyranthemum,Argyranthemum frutescens,Chrysanthemum frutescens
117,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Cissus,NA,Cissus
118,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus microcarpa,Citrofortunella mitis
119,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,NA,Citrus
120,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus limon,Citrus limon
121,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus aurantium,Citrus sinensis
122,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleome,Cleome spinosa,Cleome spinosa
123,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,Clerodendrum thomsoniae,Clerodendrum thomsoniae
124,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Clitoria,Clitoria ternatea,Clitoria ternatea
125,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Clivia,Clivia miniata,Clivia miniata
126,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Cneorum,Cneorum tricoccon,Cneorum tricoccum
