,kingdom,phylum,class,order,family,genus,species,query
141,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Bowenia,Bowenia serrulata,Bowenia serrulata
142,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Bowiea,Bowiea volubilis,Bowiea volubilis
143,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Brassavola,Brassavola nodosa,Brassavola nodosa
144,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Brassavola,Brassavola tuberculata,Brassavola tuberculata
145,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Brassia,Brassia bidens,Brassia bidens
146,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Brassia,Brassia caudata,Brassia caudata
147,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Brassia,Brassia neglecta,Brassia neglecta
148,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Brassia,Brassia verrucosa,Brassia verrucosa
149,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Breynia,Breynia disticha,Breynia disticha 
150,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Brugmansia,Brugmansia versicolor,Brugmansia versicolor
151,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,Kalanchoe fedtschenkoi,Bryophyllum fedtschenkoi
152,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,Kalanchoe manginii,Bryophyllum manginii
153,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,Buddleja crispa,Buddleja crispa
154,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum lobbii,Bulbophyllum lobbii 
155,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum medusae,Bulbophyllum medusae
156,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum umbellatum,Bulbophyllum umbellatum
157,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Caesalpinia,Caesalpinia pulcherrima,Caesalpinia pulcherrima
158,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Caladium,Caladium palacioanum,Caladium palacioanum
159,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Calandrinia,Calandrinia spectabilis,Calandrinia spectabilis
160,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Calanthe,Calanthe vestita,Calanthe vestita
161,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Goeppertia,Goeppertia bella,Calathea bella
162,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Goeppertia,Goeppertia lancifolia,Calathea lancifolia
163,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Goeppertia,Goeppertia loeseneri,Calathea loeseneri 
164,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Goeppertia,Goeppertia louisae,Calathea louisae
165,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Beaucarnea,Beaucarnea hookeri,Calibanus hookeri
166,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,Calliandra haematocephala,Calliandra haematocephala
167,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calliandra,Calliandra tweedii,Calliandra tweedii
168,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Callisia,Callisia navicularis,Callisia navicularis
169,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Camellia japonica,Camellia japonica 
170,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Camellia rosiflora,Camellia rosiflora
171,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Camellia,Camellia oleifera,Camellia sasanqua
172,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex phyllocephala,Carex phyllocephala 
173,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Carissa,Carissa macrocarpa,Carissa macrocarpa
174,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Carnegiea,Carnegiea gigantea,Carnegiea gigantea
175,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Catasetum,Catasetum barbatum,Catasetum barbatum
176,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya amethystoglossa,Cattleya amethystoglossa
177,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Guarianthe,Guarianthe aurantiaca,Cattleya aurantiaca
178,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya bicolor,Cattleya bicolor
179,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Guarianthe,Guarianthe bowringiana,Cattleya bowringiana
180,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya dowiana,Cattleya dowiana
181,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya harrisoniana,Cattleya harrisoniana
182,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya intermedia,Cattleya intermedia
183,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya tigrina,Cattleya leopoldii 
184,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya luddemanniana,Cattleya luddemanniana 
185,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya mossiae,Cattleya mossiae
186,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cattleya,Cattleya schilleriana,Cattleya schilleriana
187,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Guarianthe,Guarianthe skinneri,Cattleya skinneri 
188,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cephalocereus,Cephalocereus senilis,Cephalocereus senilis
189,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Didiereaceae,Portulacaria,Portulacaria pygmaea,Ceraria pygmaea
190,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Ceratostigma,Ceratostigma griffithii,Ceratostigma griffithii
191,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ceratostylis,Ceratostylis retisquama,Ceratostylis rubra
192,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Ceratozamia,Ceratozamia mexicana,Ceratozamia mexicana
193,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cereus,Cereus hildmannianus,Cereus hildmannianus 
194,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia sandersonii,Ceropegia sandersonii
195,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia stapeliiformis,Ceropegia stapeliiformis
196,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Ceropegia,Ceropegia collaricorona,Ceropegia woodii
197,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Cestrum,Cestrum elegans,Cestrum elegans
198,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Cestrum,Cestrum nocturnum,Cestrum nocturnum
199,Plantae,Tracheophyta,Liliopsida,Zingiberales,Costaceae,Chamaecostus,Chamaecostus cuspidatus,Chamaecostus cuspidatus
200,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Chamaeranthemum,Chamaeranthemum venosum,Chamaeranthemum venosum
201,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Chamaelaucium,Chamaelaucium uncinatum,Chamelaucium uncinatum
202,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Cheilanthes,NA,Cheilanthes microphylla
203,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Chirita,NA,Chirita 
204,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Chlorophytum,Chlorophytum filipendulum,Chlorophytum filipendulum 
205,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Choisya,Choisya ternata,Choisya ternata
206,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Chrysanthemum,NA,Chrysanthemum 
207,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Chysis,Chysis aurea,Chysis aurea
208,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cinnamomum,Cinnamomum verum,Cinnamomum verum
209,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum fascinator,Cirrhopetalum fascinator
210,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Bulbophyllum,Bulbophyllum roxburghii,Cirrhopetalum sikkimense
211,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Cissus,Cissus adeyana,Cissus adeyana
212,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Cissus,Cissus cactiformis,Cissus cactiformis
213,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Citharexylum,Citharexylum spinosum,Citharexylum spinosum
214,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,NA,Cistus 
215,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus aurantiifolia,Citrus aurantiifolia
216,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus japonica,Citrus japonica
217,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus limon,Citrus limon 
