"","kingdom","phylum","class","order","family","genus","species","query"
"23","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Crassula","Crassula ovata","Crassula ovata"
"24","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Crassula","Crassula perfoliata","Crassula perfoliata"
"25","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","Cryptanthus","Cryptanthus bivittatus","Cryptanthus bivitattus"
"26","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Cyrtanthus","Cyrtanthus elatus","Cyrtanthus elatus"
"27","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Davalliaceae","Davallia","Davallia solida","Davallia fejeensis"
"28","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Digitalis","Digitalis purpurea","Digitalis purpurea"
"29","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Droseraceae","Dionaea","Dionaea muscipula","Dionaea muscipula"
"30","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","Dischidia","Dischidia ovata","Dischidia ovata"
"31","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","Dorstenia","Dorstenia gigas","Dorstenia gigas"
"32","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","Echeveria","Echeveria peacockii","Echeveria peacockii"
"33","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Echinacea","Echinacea purpurea","Echinacea purpurea"
"34","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Echinocactus","Echinocactus grusonii","Echinocactus grusonii"
"35","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Echinopsis","Echinopsis calochlora","Echinopsis calochlora"
"36","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Epiphyllum","Epiphyllum oxypetalum","Epiphyllum oxypetalum"
"37","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","Epipremnum","Epipremnum aureum","Epiremnum aureum"
"38","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia bicompacta","Euphorbia bicompacta"
"39","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia decaryi","Euphorbia decatyi"
"40","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia geroldii","Euphorbia geroldii"
"41","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia polygona","Euphorbia horrida"
"42","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia mammillaris","Euphorbia mammillaris"
"43","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia milii","Euphorbia milii"
"44","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia obesa","Euphorbia obesa"
"45","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia resinifera","Euphorbia resinifera"
"46","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia tirucalli","Euphorbia tirucalli"
"47","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia trigona","Euphorbia trigona"
"48","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Faucaria","Faucaria felina","Faucaria felina"
"49","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","Ferocactus","Ferocactus latispinus","Ferocactus latispinus"
"50","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Aizoaceae","Frithia","Frithia pulchra","Frithia pulchra"
"51","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","Gasteria","Gasteria croucheri","Gasteria croucheri"
