,kingdom,phylum,class,order,family,genus,species,kingdom_id,phylum_id,class_id,order_id,family_id,genus_id,species_id,query
86,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Schefflera,Schefflera actinophylla,6,7707728,220,1351,8800,3037700,3038546,Schefflera actinophylla
87,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Plerandra,Plerandra elegantissima,6,7707728,220,1351,8800,9561630,7916408,Schefflera elegantissima
88,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Aristolochia,Aristolochia gigantea,6,7707728,220,404,3066,2873978,3589283,Aristilochia gigantea
89,Plantae,Tracheophyta,Magnoliopsida,Piperales,Aristolochiaceae,Asarum,Asarum caudatum,6,7707728,220,404,3066,2873945,2873956,Asarum caudatum
90,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Agave,Agave schidigera,6,7707728,196,1169,7683,2766430,2766949,Agave schidigera
91,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Albuca,NA,6,7707728,196,1169,7683,2772295,NA,Albuca
92,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Aspidistra,Aspidistra elatior,6,7707728,196,1169,7683,2769883,2769937,Aspidistra elatior
93,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Eucomis,NA,6,7707728,196,1169,7683,2775115,NA,Eucomis
94,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ophiopogon,Ophiopogon japonicus,6,7707728,196,1169,7683,9560529,2774158,Ophiopogon japonicus
95,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dracaena,Dracaena reflexa,6,7707728,196,1169,7683,2752062,5304436,Dracaena reflexa
96,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,Sansevieria stuckyi,6,7707728,196,1169,7683,2770498,2770632,Sansevieria stuckyi
97,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Albuca,Albuca bracteata,6,7707728,196,1169,7683,2772295,3647605,Albuca bracteata
98,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Gasteria,Gasteria nitida,6,7707728,196,1169,4259209,2778529,2778731,Gasteria armstrongii
99,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Gasteria,Gasteria glomerata,6,7707728,196,1169,4259209,2778529,2778566,Gasteria glomerata
100,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Haworthiopsis,Haworthiopsis attenuata,6,7707728,196,1169,4259209,9233780,9388529,Haworthia attenuata
101,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Haworthiopsis,Haworthiopsis coarctata,6,7707728,196,1169,4259209,9233780,9549498,Haworthia coarctata
102,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Haworthia,Haworthia cymbiformis,6,7707728,196,1169,4259209,2779529,2779810,Haworthia cuspidata
103,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Haworthia,Haworthia cymbiformis,6,7707728,196,1169,4259209,2779529,2779810,Haworthia cymbiformis
104,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Haworthia,Haworthia retusa,6,7707728,196,1169,4259209,2779529,2780366,Haworthia retusa
105,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Zamioculcas,NA,6,7707728,196,551,6979,2869013,NA,Zamioculas
106,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Haworthia,Haworthia truncata,6,7707728,196,1169,4259209,2779529,2779989,Haworthia truncata
107,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Aloe,Aloe arborescens,6,7707728,196,1169,4259209,2770879,2777537,Aloe arborescens
